,hscode,hscode_4_so,mo_ta,top_5_retrieval,check
5851,76169990,7616,"T01R-315966#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236974, kích thước D385*R255*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5852,76169990,7616,"T01R-315966#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236975, kích thước D385*R255*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5853,76169990,7616,"T01R-315967#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236976, kích thước D385*R255*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5854,76169990,7616,"T01R-315967#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236977, kích thước D385*R255*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5855,76169990,7616,"T01R-315968#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236978, kích thước D310*R285*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5856,76169990,7616,"T01R-315968#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236979, kích thước D310*R285*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5857,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R223697A, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5858,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R223697B, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5859,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R223697C, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5860,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R223697D, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5861,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R223697E, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5862,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R223697F, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5863,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236980, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5864,76169990,7616,"T01R-315969#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236981, kích thước D388*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5865,76169990,7616,"T01R-315970#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236982, kích thước D410*R275*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5866,76169990,7616,"T01R-315971#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236983, kích thước D385*R286*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5867,76169990,7616,"T01R-315971#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236984, kích thước D385*R286*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5868,76169990,7616,"T01R-315971#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236985, kích thước D385*R286*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5869,76169990,7616,"T01R-315971#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236986, kích thước D385*R286*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5870,76169990,7616,"T01R-315971#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản R2236987, kích thước D385*R286*C55mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5871,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201555, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5872,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201569, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5873,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220156A, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5874,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220156B, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5875,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201589, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5876,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220158A, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5877,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220156C, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5878,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220156D, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5879,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220158B, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5880,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220158C, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5881,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220156E, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5882,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220156F, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5883,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220158D, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5884,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220158E, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5885,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201570, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5886,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201571, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5887,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220158F, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5888,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201590, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5889,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201572, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5890,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201573, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5891,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201591, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5892,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201592, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5893,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201574, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5894,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201575, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5895,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201557, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5896,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201593, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5897,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201594, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5898,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201595, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5899,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201596, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5900,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201597, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5901,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201598, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5902,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201599, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5903,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220159A, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5904,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220159B, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5905,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201576, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5906,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201577, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5907,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201578, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5908,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201579, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5909,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220157A, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5910,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220157B, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5911,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220157C, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5912,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220157D, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5913,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220157E, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5914,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220157F, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5915,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201580, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5916,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201581, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5917,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201582, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5918,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201583, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5919,76169990,7616,"T01G-125532#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201584, kích thước D460*R370*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5920,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201556, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5921,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201585, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5922,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201586, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5923,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201587, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5924,76169990,7616,"T01G-125533#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G2201588, kích thước D510*R340*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5925,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220159C, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5926,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220159D, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5927,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220159E, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5928,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G220159F, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5929,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G22015A0, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5930,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G22015A1, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5931,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G22015A2, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5932,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G22015A3, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5933,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G22015A4, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5934,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G22015A5, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
5935,76169990,7616,"T01G-125535#&Đồ gá bằng nhôm dùng trong công đoạn sản xuất vỏ máy tính xách tay bằng nhôm, số tài sản G22015A6, kích thước D490*R385*C50mm#&VN","[7615, 7616, 6909, 42060000, 7608]",True
